locationID,identifier,locality,mappedLocality
http://vocab.getty.edu/tgn/7007514,tdwg:MAI,Maine,Maine
http://vocab.getty.edu/tgn/7005734,tdwg:MAN,Manitoba,Manitoba
http://vocab.getty.edu/tgn/1007961,tdwg:MAQ,Macquarie Is.,Macquarie Is.
http://vocab.getty.edu/tgn/7007517,tdwg:MAS,Massachusetts,Massachusetts
http://vocab.getty.edu/tgn/1000177,tdwg:MAU,Mauritius,Mauritius
http://vocab.getty.edu/tgn/7016682,tdwg:MCI,Mozambique Channel Is.,Western Indian Ocean
http://vocab.getty.edu/tgn/2492150,tdwg:MCS,Marcus I.,Marcus I.
http://vocab.getty.edu/tgn/1000173,tdwg:MDG,Madagascar,Madagascar
http://vocab.getty.edu/tgn/7003831,tdwg:MDR,Madeira,Madeira
http://vocab.getty.edu/tgn/7000331,tdwg:MDV,Maldives,Maldives
http://vocab.getty.edu/tgn/7007520,tdwg:MIC,Michigan,Michigan
http://vocab.getty.edu/tgn/7007521,tdwg:MIN,Minnesota,Minnesota
http://vocab.getty.edu/tgn/1000175,tdwg:MLI,Mali,Mali
http://vocab.getty.edu/tgn/7000726,tdwg:MLW,Malawi,Malawi
http://vocab.getty.edu/tgn/1000004,tdwg:MLY,Malaya,Asia-Tropical
http://vocab.getty.edu/tgn/7018768,tdwg:MNT,Montana,Montana
http://vocab.getty.edu/tgn/1001409,tdwg:MOL,Maluku,Maluku
http://vocab.getty.edu/tgn/7029379,tdwg:MON,Mongolia,Mongolia
http://vocab.getty.edu/tgn/1000179,tdwg:MOR,Morocco,Morocco
http://vocab.getty.edu/tgn/1000180,tdwg:MOZ,Mozambique,Mozambique
http://vocab.getty.edu/tgn/1000007,tdwg:MPE,Marion-Prince Edward Is.,Antarctic
http://vocab.getty.edu/tgn/7016726,tdwg:MRN,Marianas,Marianas
http://vocab.getty.edu/tgn/7006215,tdwg:MRQ,Marquesas,Marquesas
http://vocab.getty.edu/tgn/7016730,tdwg:MRS,Marshall Is.,Marshall Is.
http://vocab.getty.edu/tgn/7007516,tdwg:MRY,Maryland,Maryland
http://vocab.getty.edu/tgn/7007522,tdwg:MSI,Mississippi,Mississippi
http://vocab.getty.edu/tgn/7007523,tdwg:MSO,Missouri,Missouri
http://vocab.getty.edu/tgn/1000176,tdwg:MTN,Mauritania,Mauritania
http://vocab.getty.edu/tgn/7005560,tdwg:MXC,Mexico Central,Mexico
http://vocab.getty.edu/tgn/7005560,tdwg:MXE,Mexico Northeast,Mexico
http://vocab.getty.edu/tgn/7005560,tdwg:MXG,Mexico Gulf,Mexico
http://vocab.getty.edu/tgn/7005560,tdwg:MXI,Mexican Pacific Is.,Mexico
http://vocab.getty.edu/tgn/7005560,tdwg:MXN,Mexico Northwest,Mexico
http://vocab.getty.edu/tgn/7005560,tdwg:MXS,Mexico Southwest,Mexico
http://vocab.getty.edu/tgn/7005560,tdwg:MXT,Mexico Southeast,Mexico
http://vocab.getty.edu/tgn/1000108,tdwg:MYA,Myanmar,Myanmar
http://vocab.getty.edu/tgn/1000198,tdwg:NAM,Namibia,Namibia
http://vocab.getty.edu/tgn/7016749,tdwg:NAT,KwaZulu-Natal,KwaZulu-Natal
http://vocab.getty.edu/tgn/7005799,tdwg:NBR,New Brunswick,New Brunswick
http://vocab.getty.edu/tgn/7007709,tdwg:NCA,North Carolina,North Carolina
http://vocab.getty.edu/tgn/7016678,tdwg:NCB,Nicobar Is.,Nicobar Is.
http://vocab.getty.edu/tgn/7016642,tdwg:NCS,North Caucasus,Caucasus
http://vocab.getty.edu/tgn/7007705,tdwg:NDA,North Dakota,North Dakota
http://vocab.getty.edu/tgn/7007525,tdwg:NEB,Nebraska,Nebraska
http://vocab.getty.edu/tgn/1000132,tdwg:NEP,Nepal,Nepal
http://vocab.getty.edu/tgn/7016845,tdwg:NET,Netherlands,Netherlands
http://vocab.getty.edu/tgn/7007526,tdwg:NEV,Nevada,Nevada
http://vocab.getty.edu/tgn/7000490,tdwg:NFK,Norfolk Is.,Australia
http://vocab.getty.edu/tgn/7005807,tdwg:NFL,Newfoundland,Newfoundland
http://vocab.getty.edu/tgn/1000182,tdwg:NGA,Nigeria,Nigeria
http://vocab.getty.edu/tgn/1001912,tdwg:NGR,Niger,Niger
http://vocab.getty.edu/tgn/7005562,tdwg:NIC,Nicaragua,Nicaragua
http://vocab.getty.edu/tgn/7004569,tdwg:NLA,Netherlands Antilles,Caribbean
http://vocab.getty.edu/tgn/1000004,tdwg:NNS,Nansei-shoto,Eastern Asia
http://vocab.getty.edu/tgn/1000088,tdwg:NOR,Norway,Norway
http://vocab.getty.edu/tgn/7006158,tdwg:NRU,Nauru,Nauru
http://vocab.getty.edu/tgn/7005802,tdwg:NSC,Nova Scotia,Nova Scotia
http://vocab.getty.edu/tgn/7001828,tdwg:NSW,New South Wales,New South Wales
http://vocab.getty.edu/tgn/7001829,tdwg:NTA,Northern Territory,Northern Territory
http://vocab.getty.edu/tgn/7004687,tdwg:NUE,Niue,Niue
http://vocab.getty.edu/tgn/7024197,tdwg:NUN,Nunavut,Nunavut
http://vocab.getty.edu/tgn/1000223,tdwg:NWC,New Caledonia,New Caledonia
http://vocab.getty.edu/tgn/7006160,tdwg:NWG,New Guinea,New Guinea
http://vocab.getty.edu/tgn/7007564,tdwg:NWH,New Hampshire,New Hampshire
http://vocab.getty.edu/tgn/7007565,tdwg:NWJ,New Jersey,New Jersey
http://vocab.getty.edu/tgn/7007566,tdwg:NWM,New Mexico,New Mexico
http://vocab.getty.edu/tgn/1000296,tdwg:NWT,Northwest Territories,Northwest Territories
http://vocab.getty.edu/tgn/7007568,tdwg:NWY,New York,New York
http://vocab.getty.edu/tgn/1000226,tdwg:NZN,New Zealand North,New Zealand
http://vocab.getty.edu/tgn/1000226,tdwg:NZS,New Zealand South,New Zealand
http://vocab.getty.edu/tgn/7016562,tdwg:OFS,Free State,Free State
http://vocab.getty.edu/tgn/1000004,tdwg:OGA,Ogasawara-shoto,Eastern Asia
http://vocab.getty.edu/tgn/7007706,tdwg:OHI,Ohio,Ohio
http://vocab.getty.edu/tgn/7007707,tdwg:OKL,Oklahoma,Oklahoma
http://vocab.getty.edu/tgn/1000131,tdwg:OMA,Oman,Oman
http://vocab.getty.edu/tgn/7013154,tdwg:ONT,Ontario,Ontario
http://vocab.getty.edu/tgn/7007708,tdwg:ORE,Oregon,Oregon
http://vocab.getty.edu/tgn/1000133,tdwg:PAK,Pakistan,Pakistan
http://vocab.getty.edu/tgn/7018359,tdwg:PAL,Palestine,Palestine
http://vocab.getty.edu/tgn/7005565,tdwg:PAN,Panama,Panama
http://vocab.getty.edu/tgn/1000055,tdwg:PAR,Paraguay,Paraguay
http://vocab.getty.edu/tgn/7005803,tdwg:PEI,Prince Edward I.,Prince Edward I.
http://vocab.getty.edu/tgn/7007710,tdwg:PEN,Pennsylvania,Pennsylvania
http://vocab.getty.edu/tgn/1000056,tdwg:PER,Peru,Peru
http://vocab.getty.edu/tgn/1000135,tdwg:PHI,Philippines,Philippines
http://vocab.getty.edu/tgn/8721740,tdwg:PHX,Phoenix Is.,Phoenix Is.
http://vocab.getty.edu/tgn/7005269,tdwg:PIT,Pitcairn Is.,Pitcairn Is.
http://vocab.getty.edu/tgn/7006366,tdwg:POL,Poland,Poland
http://vocab.getty.edu/tgn/1000090,tdwg:POR,Portugal,Portugal
http://vocab.getty.edu/tgn/6001973,tdwg:PRM,Primorye,Russian Far East
http://vocab.getty.edu/tgn/7004643,tdwg:PUE,Puerto Rico,Puerto Rico
http://vocab.getty.edu/tgn/7001830,tdwg:QLD,Queensland,Queensland
http://vocab.getty.edu/tgn/7005804,tdwg:QUE,Québec,Québec
http://vocab.getty.edu/tgn/7001680,tdwg:REU,Réunion,Réunion
http://vocab.getty.edu/tgn/2616104,tdwg:RHO,Rhode I.,Rhode I.
http://vocab.getty.edu/tgn/8712603,tdwg:ROD,Rodrigues,Rodrigues
http://vocab.getty.edu/tgn/1000091,tdwg:ROM,Romania,Romania
http://vocab.getty.edu/tgn/4003756,tdwg:RUC,Central European Russia,Eastern Europe
http://vocab.getty.edu/tgn/4003756,tdwg:RUE,East European Russia,Eastern Europe
http://vocab.getty.edu/tgn/4003756,tdwg:RUN,North European Russia,Eastern Europe
http://vocab.getty.edu/tgn/4003756,tdwg:RUS,South European Russia,Eastern Europe
http://vocab.getty.edu/tgn/4003756,tdwg:RUW,Northwest European Russia,Eastern Europe
http://vocab.getty.edu/tgn/7001682,tdwg:RWA,Rwanda,Rwanda
http://vocab.getty.edu/tgn/7019034,tdwg:SAK,Sakhalin,Sakhalin
http://vocab.getty.edu/tgn/1000239,tdwg:SAM,Samoa,Samoa
http://vocab.getty.edu/tgn/7003121,tdwg:SAR,Sardegna,Sardegna
http://vocab.getty.edu/tgn/7005805,tdwg:SAS,Saskatchewan,Saskatchewan
http://vocab.getty.edu/tgn/1000137,tdwg:SAU,Saudi Arabia,Saudi Arabia
http://vocab.getty.edu/tgn/7007712,tdwg:SCA,South Carolina,South Carolina
http://vocab.getty.edu/tgn/7006218,tdwg:SCI,Society Is.,Society Is.
http://vocab.getty.edu/tgn/7001464,tdwg:SCS,South China Sea,South China Sea
http://vocab.getty.edu/tgn/7006217,tdwg:SCZ,Santa Cruz Is.,Santa Cruz Is.
http://vocab.getty.edu/tgn/7007713,tdwg:SDA,South Dakota,South Dakota
http://vocab.getty.edu/tgn/7001242,tdwg:SEL,Selvagens,Africa
http://vocab.getty.edu/tgn/1000189,tdwg:SEN,Senegal,Senegal
http://vocab.getty.edu/tgn/1000190,tdwg:SEY,Seychelles,Seychelles
http://vocab.getty.edu/tgn/1009223,tdwg:SGE,South Georgia,South Georgia
http://vocab.getty.edu/tgn/7003122,tdwg:SIC,Sicilia,Sicilia
http://vocab.getty.edu/tgn/1000191,tdwg:SIE,Sierra Leone,Sierra Leone
http://vocab.getty.edu/tgn/1000004,tdwg:SIN,Sinai,Asia-Temperate
http://vocab.getty.edu/tgn/7001831,tdwg:SOA,South Australia,South Australia
http://vocab.getty.edu/tgn/7016600,tdwg:SOC,Socotra,Socotra
http://vocab.getty.edu/tgn/1000233,tdwg:SOL,Solomon Is.,Solomon Is.
http://vocab.getty.edu/tgn/1000192,tdwg:SOM,Somalia,Somalia
http://vocab.getty.edu/tgn/1000095,tdwg:SPA,Spain,Spain
http://vocab.getty.edu/tgn/1000110,tdwg:SRL,Sri Lanka,Sri Lanka
http://vocab.getty.edu/tgn/1010312,tdwg:SSA,South Sandwich Is.,South Sandwich Is.
http://vocab.getty.edu/tgn/7014206,tdwg:STH,St.Helena,Middle Atlantic Ocean
http://vocab.getty.edu/tgn/1000201,tdwg:SUD,Sudan,Sudan
http://vocab.getty.edu/tgn/7003975,tdwg:SUL,Sulawesi,Sulawesi
http://vocab.getty.edu/tgn/7016484,tdwg:SUM,Sumatera,Sumatera
http://vocab.getty.edu/tgn/7015386,tdwg:SUR,Surinam,Surinam
http://vocab.getty.edu/tgn/7005005,tdwg:SVA,Svalbard,Svalbard
http://vocab.getty.edu/tgn/7004569,tdwg:SWC,Southwest Caribbean,Caribbean
http://vocab.getty.edu/tgn/1000097,tdwg:SWE,Sweden,Sweden
http://vocab.getty.edu/tgn/7011731,tdwg:SWI,Switzerland,Switzerland
http://vocab.getty.edu/tgn/7001725,tdwg:SWZ,Swaziland,Swaziland
http://vocab.getty.edu/tgn/1000141,tdwg:TAI,Taiwan,Taiwan
http://vocab.getty.edu/tgn/1000203,tdwg:TAN,Tanzania,Tanzania
http://vocab.getty.edu/tgn/7797845,tdwg:TAS,Tasmania,Tasmania
http://vocab.getty.edu/tgn/7004569,tdwg:TCI,Turks-Caicos Is.,Caribbean
http://vocab.getty.edu/tgn/7016642,tdwg:TCS,Transcaucasus,Caucasus
http://vocab.getty.edu/tgn/1009513,tdwg:TDC,Tristan da Cunha,Tristan da Cunha
http://vocab.getty.edu/tgn/7007825,tdwg:TEN,Tennessee,Tennessee
http://vocab.getty.edu/tgn/7007826,tdwg:TEX,Texas,Texas
http://vocab.getty.edu/tgn/1000142,tdwg:THA,Thailand,Thailand
http://vocab.getty.edu/tgn/7006659,tdwg:TKM,Turkmenistan,Turkmenistan
http://vocab.getty.edu/tgn/7016577,tdwg:TOG,Togo,Togo
http://vocab.getty.edu/tgn/7014652,tdwg:TOK,Tokelau-Manihiki,Southwestern Pacific
http://vocab.getty.edu/tgn/7000529,tdwg:TON,Tonga,Tonga
http://vocab.getty.edu/tgn/7004569,tdwg:TRT,Trinidad-Tobago,Caribbean
http://vocab.getty.edu/tgn/1010365,tdwg:TUA,Tuamotu,Tuamotu
http://vocab.getty.edu/tgn/1009851,tdwg:TUB,Tubuai Is.,Tubuai Is.
http://vocab.getty.edu/tgn/1000003,tdwg:TUE,Turkey-in-Europe,Southeastern Europe
http://vocab.getty.edu/tgn/1000205,tdwg:TUN,Tunisia,Tunisia
http://vocab.getty.edu/tgn/1000144,tdwg:TUR,Turkey,Turkey
http://vocab.getty.edu/tgn/1000236,tdwg:TUV,Tuvalu,Tuvalu
http://vocab.getty.edu/tgn/7014829,tdwg:TVA,Tuva,Tuva
http://vocab.getty.edu/tgn/7001242,tdwg:TVL,Northern Provinces,Southern Africa
http://vocab.getty.edu/tgn/7014835,tdwg:TZK,Tadzhikistan,Tadzhikistan
http://vocab.getty.edu/tgn/1000206,tdwg:UGA,Uganda,Uganda
http://vocab.getty.edu/tgn/7006660,tdwg:UKR,Ukraine,Ukraine
http://vocab.getty.edu/tgn/1000058,tdwg:URU,Uruguay,Uruguay
http://vocab.getty.edu/tgn/7007827,tdwg:UTA,Utah,Utah
http://vocab.getty.edu/tgn/7006661,tdwg:UZB,Uzbekistan,Uzbekistan
http://vocab.getty.edu/tgn/1000225,tdwg:VAN,Vanuatu,Vanuatu
http://vocab.getty.edu/tgn/1000059,tdwg:VEN,Venezuela,Venezuela
http://vocab.getty.edu/tgn/7007828,tdwg:VER,Vermont,Vermont
http://vocab.getty.edu/tgn/7006238,tdwg:VIC,Victoria,Victoria
http://vocab.getty.edu/tgn/1000145,tdwg:VIE,Vietnam,Vietnam
http://vocab.getty.edu/tgn/7004569,tdwg:VNA,Venezuelan Antilles,Caribbean
http://vocab.getty.edu/tgn/7007919,tdwg:VRG,Virginia,Virginia
http://vocab.getty.edu/tgn/7006051,tdwg:WAK,Wake I.,Wake I.
http://vocab.getty.edu/tgn/7014652,tdwg:WAL,Wallis-Futuna Is.,Southwestern Pacific
http://vocab.getty.edu/tgn/7007920,tdwg:WAS,Washington,Washington
http://vocab.getty.edu/tgn/7001834,tdwg:WAU,Western Australia,Western Australia
http://vocab.getty.edu/tgn/7015717,tdwg:WDC,District of Columbia,District of Columbia
http://vocab.getty.edu/tgn/1000004,tdwg:WHM,West Himalaya,Indian Subcontinent
http://vocab.getty.edu/tgn/7505312,tdwg:WIN,Windward Is.,Windward Is.
http://vocab.getty.edu/tgn/7007922,tdwg:WIS,Wisconsin,Wisconsin
http://vocab.getty.edu/tgn/7001242,tdwg:WSA,Western Sahara,Northern Africa
http://vocab.getty.edu/tgn/7011548,tdwg:WSB,West Siberia,Siberia
http://vocab.getty.edu/tgn/7013961,tdwg:WVA,West Virginia,West Virginia
http://vocab.getty.edu/tgn/7007923,tdwg:WYO,Wyoming,Wyoming
http://vocab.getty.edu/tgn/7862710,tdwg:XMS,Christmas I.,Christmas I.
http://vocab.getty.edu/tgn/7011548,tdwg:YAK,Yakutskiya,Siberia
http://vocab.getty.edu/tgn/7000261,tdwg:YEM,Yemen,Yemen
http://vocab.getty.edu/tgn/8713918,tdwg:YUG,Yugoslavia,Yugoslavia
http://vocab.getty.edu/tgn/7005806,tdwg:YUK,Yukon,Yukon
http://vocab.getty.edu/tgn/1000954,tdwg:ZAI,Zaïre,Zaïre
http://vocab.getty.edu/tgn/1000209,tdwg:ZAM,Zambia,Zambia
http://vocab.getty.edu/tgn/1000185,tdwg:ZIM,Zimbabwe,Zimbabwe
http://vocab.getty.edu/tgn/7005694,tdwg:ABT-OO,Alberta,Alberta
http://vocab.getty.edu/tgn/7016612,tdwg:AFG-OO,Afghanistan,Afghanistan
http://vocab.getty.edu/tgn/1001160,tdwg:AGE-BA,Buenos Aires,Buenos Aires
http://vocab.getty.edu/tgn/1001195,tdwg:AGE-CH,Chaco,Chaco
http://vocab.getty.edu/tgn/1001210,tdwg:AGE-CN,Corrientes,Corrientes
http://vocab.getty.edu/tgn/1001169,tdwg:AGE-CO,Córdoba,Córdoba
http://vocab.getty.edu/tgn/1000002,tdwg:AGE-DF,Argentina Distrito Federal,Southern South America
http://vocab.getty.edu/tgn/1001237,tdwg:AGE-ER,Entre Ríos,Entre Ríos
http://vocab.getty.edu/tgn/1001253,tdwg:AGE-FO,Formosa,Formosa
http://vocab.getty.edu/tgn/1001375,tdwg:AGE-LP,La Pampa,La Pampa
http://vocab.getty.edu/tgn/1000697,tdwg:AGE-MI,Misiones,Misiones
http://vocab.getty.edu/tgn/1001524,tdwg:AGE-SF,Santa Fé,Santa Fé
http://vocab.getty.edu/tgn/1001203,tdwg:AGS-CB,Chubut,Chubut
http://vocab.getty.edu/tgn/1001450,tdwg:AGS-NE,Neuquén,Neuquén
http://vocab.getty.edu/tgn/7002642,tdwg:AGS-RN,Rio Negro,Rio Negro
http://vocab.getty.edu/tgn/1001522,tdwg:AGS-SC,Santa Cruz,Santa Cruz
http://vocab.getty.edu/tgn/7006477,tdwg:AGS-TF,Tierra del Fuego (Argentina),Argentina South
http://vocab.getty.edu/tgn/1001182,tdwg:AGW-CA,Catamarca,Catamarca
http://vocab.getty.edu/tgn/1001328,tdwg:AGW-JU,Jujuy,Jujuy
http://vocab.getty.edu/tgn/1001376,tdwg:AGW-LR,La Rioja,La Rioja
http://vocab.getty.edu/tgn/1001427,tdwg:AGW-ME,Mendoza,Mendoza
http://vocab.getty.edu/tgn/1001514,tdwg:AGW-SA,Salta,Salta
http://vocab.getty.edu/tgn/1001526,tdwg:AGW-SE,Santiago del Estero,Santiago del Estero
http://vocab.getty.edu/tgn/2640497,tdwg:AGW-SJ,San Juan,San Juan
http://vocab.getty.edu/tgn/1001520,tdwg:AGW-SL,San Luis,San Luis
http://vocab.getty.edu/tgn/1001579,tdwg:AGW-TU,Tucumán,Tucumán
http://vocab.getty.edu/tgn/7002659,tdwg:ALA-OO,Alabama,Alabama
http://vocab.getty.edu/tgn/7006417,tdwg:ALB-OO,Albania,Albania
http://vocab.getty.edu/tgn/1006225,tdwg:ALD-OO,Aldabra,Aldabra
http://vocab.getty.edu/tgn/7016752,tdwg:ALG-OO,Algeria,Algeria
http://vocab.getty.edu/tgn/7002668,tdwg:ALT-OO,Altay,Altay
http://vocab.getty.edu/tgn/7019773,tdwg:ALU-OO,Aleutian Islands,Aleutian Islands
http://vocab.getty.edu/tgn/1003354,tdwg:AMU-OO,Amur,Amur
http://vocab.getty.edu/tgn/1009838,tdwg:AND-AN,Andaman Islands,Andaman Islands
http://vocab.getty.edu/tgn/1009940,tdwg:AND-CO,Coco Islands,Coco Islands
http://vocab.getty.edu/tgn/1000149,tdwg:ANG-OO,Angola,Angola
http://vocab.getty.edu/tgn/1000007,tdwg:ANT-OO,Antarctica,Antarctica
http://vocab.getty.edu/tgn/7006451,tdwg:ARI-OO,Arizona,Arizona
http://vocab.getty.edu/tgn/7016172,tdwg:ARK-OO,Arkansas,Arkansas
http://vocab.getty.edu/tgn/7004548,tdwg:ARU-OO,Aruba,Aruba
http://vocab.getty.edu/tgn/7014204,tdwg:ASC-OO,Ascension,Ascension
http://vocab.getty.edu/tgn/7006450,tdwg:ASK-OO,Alaska,Alaska
http://vocab.getty.edu/tgn/1000007,tdwg:ASP-OO,Amsterdam-St.Paul Islands,Antarctic
http://vocab.getty.edu/tgn/1001832,tdwg:ASS-AS,Assam,Assam
http://vocab.getty.edu/tgn/1001997,tdwg:ASS-MA,Manipur,Manipur
http://vocab.getty.edu/tgn/1003539,tdwg:ASS-ME,Meghalaya,Meghalaya
http://vocab.getty.edu/tgn/1001998,tdwg:ASS-MI,Mizoram,Mizoram
http://vocab.getty.edu/tgn/1001905,tdwg:ASS-NA,Nagaland,Nagaland
http://vocab.getty.edu/tgn/1001578,tdwg:ASS-TR,Tripura,Tripura
http://vocab.getty.edu/tgn/1000226,tdwg:ATP-OO,Antipodean Islands,New Zealand
http://vocab.getty.edu/tgn/1000062,tdwg:AUT-AU,Austria,Austria
http://vocab.getty.edu/tgn/7003515,tdwg:AUT-LI,Liechtenstein,Liechtenstein
http://vocab.getty.edu/tgn/7003833,tdwg:AZO-OO,Azores,Azores
http://vocab.getty.edu/tgn/7005332,tdwg:BAH-OO,Bahamas,Bahamas
http://vocab.getty.edu/tgn/7002765,tdwg:BAL-OO,Baleares,Baleares
http://vocab.getty.edu/tgn/1000105,tdwg:BAN-OO,Bangladesh,Bangladesh
http://vocab.getty.edu/tgn/8711681,tdwg:BEN-OO,Benin,Benin
http://vocab.getty.edu/tgn/7032026,tdwg:BER-OO,Bermuda,Bermuda
http://vocab.getty.edu/tgn/1000063,tdwg:BGM-BE,Belgium,Belgium
http://vocab.getty.edu/tgn/7003514,tdwg:BGM-LU,Luxembourg,Luxembourg
http://vocab.getty.edu/tgn/1009885,tdwg:BIS-OO,Bismarck Archipelago,Bismarck Archipelago
http://vocab.getty.edu/tgn/1000208,tdwg:BKN-OO,Burkina,Burkina
http://vocab.getty.edu/tgn/7006657,tdwg:BLR-OO,Belarus,Belarus
http://vocab.getty.edu/tgn/7006540,tdwg:BLT-ES,Estonia,Estonia
http://vocab.getty.edu/tgn/7011565,tdwg:BLT-KA,Kaliningrad,Kaliningrad
http://vocab.getty.edu/tgn/7006541,tdwg:BLT-LA,Latvia,Latvia
http://vocab.getty.edu/tgn/7006542,tdwg:BLT-LI,Lithuania,Lithuania
http://vocab.getty.edu/tgn/7005346,tdwg:BLZ-OO,Belize,Belize
http://vocab.getty.edu/tgn/1000046,tdwg:BOL-OO,Bolivia,Bolivia
http://vocab.getty.edu/tgn/1000107,tdwg:BOR-BR,Brunei,Brunei
http://vocab.getty.edu/tgn/7000221,tdwg:BOR-KA,Kalimantan,Kalimantan
http://vocab.getty.edu/tgn/7018970,tdwg:BOR-SB,Sabah,Sabah
http://vocab.getty.edu/tgn/1001952,tdwg:BOR-SR,Sarawak,Sarawak
http://vocab.getty.edu/tgn/1000150,tdwg:BOT-OO,Botswana,Botswana
http://vocab.getty.edu/tgn/7016858,tdwg:BOU-OO,Bouvet Island,Bouvet Island
http://vocab.getty.edu/tgn/7005735,tdwg:BRC-OO,British Columbia,British Columbia
http://vocab.getty.edu/tgn/7011500,tdwg:BRY-OO,Buryatiya,Buryatiya
http://vocab.getty.edu/tgn/7006413,tdwg:BUL-OO,Bulgaria,Bulgaria
http://vocab.getty.edu/tgn/7001630,tdwg:BUR-OO,Burundi,Burundi
http://vocab.getty.edu/tgn/1000047,tdwg:BZC-DF,Brazilia Distrito Federal,Brazil
http://vocab.getty.edu/tgn/7012827,tdwg:BZC-GO,Goiás,Goiás
http://vocab.getty.edu/tgn/1001898,tdwg:BZC-MS,Mato Grosso do Sul,Mato Grosso do Sul
http://vocab.getty.edu/tgn/7006260,tdwg:BZC-MT,Mato Grosso,Mato Grosso
http://vocab.getty.edu/tgn/7016581,tdwg:BZE-AL,Alagoas,Alagoas
http://vocab.getty.edu/tgn/1001834,tdwg:BZE-BA,Bahia,Bahia
http://vocab.getty.edu/tgn/7006064,tdwg:BZE-CE,Ceará,Ceará
http://vocab.getty.edu/tgn/1001863,tdwg:BZE-FN,Fernando de Noronha,Fernando de Noronha
http://vocab.getty.edu/tgn/7006246,tdwg:BZE-MA,Maranhão,Maranhão
http://vocab.getty.edu/tgn/7005439,tdwg:BZE-PB,Paraíba,Paraíba
http://vocab.getty.edu/tgn/7005437,tdwg:BZE-PE,Pernambuco,Pernambuco
http://vocab.getty.edu/tgn/7006252,tdwg:BZE-PI,Piauí,Piauí
http://vocab.getty.edu/tgn/7006257,tdwg:BZE-RN,Rio Grande do Norte,Rio Grande do Norte
http://vocab.getty.edu/tgn/1001955,tdwg:BZE-SE,Sergipe,Sergipe
http://vocab.getty.edu/tgn/7006389,tdwg:BZL-ES,Espírito Santo,Espírito Santo
http://vocab.getty.edu/tgn/7006237,tdwg:BZL-MG,Minas Gerais,Minas Gerais
http://vocab.getty.edu/tgn/7017095,tdwg:BZL-RJ,Rio de Janeiro,Rio de Janeiro
http://vocab.getty.edu/tgn/1001945,tdwg:BZL-SP,São Paulo,São Paulo
http://vocab.getty.edu/tgn/1009508,tdwg:BZL-TR,Trindade,Trindade
http://vocab.getty.edu/tgn/1001822,tdwg:BZN-AC,Acre,Acre
http://vocab.getty.edu/tgn/1000500,tdwg:BZN-AM,Amazonas,Amazonas
http://vocab.getty.edu/tgn/1001986,tdwg:BZN-AP,Amapá,Amapá
http://vocab.getty.edu/tgn/7006247,tdwg:BZN-PA,Pará,Pará
http://vocab.getty.edu/tgn/1002001,tdwg:BZN-RM,Roraima,Roraima
http://vocab.getty.edu/tgn/1001944,tdwg:BZN-RO,Rondônia,Rondônia
http://vocab.getty.edu/tgn/7012828,tdwg:BZN-TO,Tocantins,Tocantins
http://vocab.getty.edu/tgn/1001925,tdwg:BZS-PR,Paraná,Paraná
http://vocab.getty.edu/tgn/1001941,tdwg:BZS-RS,Rio Grande do Sul,Rio Grande do Sul
http://vocab.getty.edu/tgn/7006262,tdwg:BZS-SC,Santa Catarina,Santa Catarina
http://vocab.getty.edu/tgn/1000820,tdwg:CAB-OO,Cabinda,Cabinda
http://vocab.getty.edu/tgn/1000155,tdwg:CAF-OO,Central African Republic,Central African Republic
http://vocab.getty.edu/tgn/8711588,tdwg:CAL-OO,California,California
http://vocab.getty.edu/tgn/7004623,tdwg:CAY-OO,Cayman Islands,Cayman Islands
http://vocab.getty.edu/tgn/1000109,tdwg:CBD-OO,Cambodia,Cambodia
http://vocab.getty.edu/tgn/7016677,tdwg:CGS-OO,Chagos Archipelago,Chagos Archipelago
http://vocab.getty.edu/tgn/1000156,tdwg:CHA-OO,Chad,Chad
http://vocab.getty.edu/tgn/1000111,tdwg:CHC-CQ,Chongqing,China
http://vocab.getty.edu/tgn/7002080,tdwg:CHC-GZ,Guizhou,Guizhou
http://vocab.getty.edu/tgn/7002078,tdwg:CHC-HU,Hubei,Hubei
http://vocab.getty.edu/tgn/7002087,tdwg:CHC-SC,Sichuan,Sichuan
http://vocab.getty.edu/tgn/7018118,tdwg:CHC-YN,Yunnan,Yunnan
http://vocab.getty.edu/tgn/7001800,tdwg:CHH-OO,Hainan,Hainan
http://vocab.getty.edu/tgn/7001838,tdwg:CHI-NM,Nei Mongol,Nei Mongol
http://vocab.getty.edu/tgn/7018053,tdwg:CHI-NX,Ningxia,Ningxia
http://vocab.getty.edu/tgn/1001290,tdwg:CHM-HJ,Heilongjiang,Heilongjiang
http://vocab.getty.edu/tgn/7002372,tdwg:CHM-JL,Jilin,Jilin
http://vocab.getty.edu/tgn/1001390,tdwg:CHM-LN,Liaoning,Liaoning
http://vocab.getty.edu/tgn/8078330,tdwg:CHN-BJ,Beijing,Beijing
http://vocab.getty.edu/tgn/1001261,tdwg:CHN-GS,Gansu,Gansu
http://vocab.getty.edu/tgn/7002077,tdwg:CHN-HB,Hebei,Hebei
http://vocab.getty.edu/tgn/7002084,tdwg:CHN-SA,Shaanxi,Shaanxi
http://vocab.getty.edu/tgn/7002085,tdwg:CHN-SD,Shandong,Shandong
http://vocab.getty.edu/tgn/7002086,tdwg:CHN-SX,Shanxi,Shanxi
http://vocab.getty.edu/tgn/1000111,tdwg:CHN-TJ,Tianjin,China
http://vocab.getty.edu/tgn/7002088,tdwg:CHQ-OO,Qinghai,Qinghai
